,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
744,2,5,4,0,1,3,1,1,4,4,0,0,3,2,3,0,1,0,0,5,1,3,2,3,3,5,4,0,0,2,4,1,4,1,1,3,1,3,0,4,4,2,1,3,2,5,2,5,0,1,3,3,3,1,1,4,0,1,2,1,0,0,1,4
745,5,0,0,4,3,5,1,4,2,1,1,1,3,2,1,1,1,4,1,1,5,2,2,2,0,2,4,2,5,5,4,0,2,3,3,4,1,2,1,3,2,3,5,1,1,4,5,2,2,4,4,5,4,3,0,5,1,0,1,3,5,3,0,3
746,5,4,0,4,0,4,3,1,4,5,2,5,1,5,1,5,1,0,5,1,5,3,5,1,2,2,3,0,4,5,0,3,4,5,5,1,1,0,3,4,3,4,5,0,1,0,1,4,4,4,0,3,5,2,3,1,2,2,1,4,1,0,3,2
747,3,3,4,4,5,0,1,2,1,5,4,3,2,5,2,0,3,3,1,3,5,3,5,5,1,4,2,1,1,1,5,5,4,2,0,1,3,3,0,2,0,1,2,3,0,5,4,4,3,1,1,3,0,4,0,1,5,3,3,2,4,3,5,0
748,1,0,0,0,1,0,0,0,4,0,4,2,0,2,4,2,2,3,1,0,0,2,3,5,3,0,4,4,3,4,2,2,4,1,3,4,1,1,3,1,3,1,0,2,2,2,0,0,2,4,2,4,3,0,0,4,4,4,3,3,3,0,3,5
749,1,1,5,4,3,5,4,2,2,5,1,5,3,4,5,3,3,4,1,3,5,2,3,5,2,5,3,0,4,4,3,0,1,2,4,2,5,2,3,1,0,1,2,1,5,0,0,1,1,0,1,2,3,0,1,5,2,0,3,4,1,1,3,3
750,4,1,5,0,2,2,4,0,4,2,4,1,3,2,0,2,2,5,5,2,0,1,3,1,5,5,2,0,3,2,5,2,2,5,4,0,0,2,4,5,4,3,4,2,1,4,2,2,2,3,1,2,2,3,0,5,2,1,3,5,4,4,1,1
751,4,4,0,2,0,4,0,3,2,4,5,4,5,0,3,4,2,3,2,5,5,3,5,4,0,4,4,0,2,4,0,2,2,0,5,5,1,2,4,5,4,1,0,4,0,4,0,5,2,1,1,3,1,4,0,0,5,5,2,4,0,3,0,2
752,3,5,3,0,0,0,4,1,1,5,2,4,0,3,4,3,5,3,1,2,4,4,4,3,4,1,2,3,5,4,4,0,2,2,3,0,1,4,1,2,4,2,4,5,5,3,0,3,3,4,4,0,4,1,5,0,2,2,1,1,4,1,0,1
753,4,5,5,4,3,0,1,3,0,2,3,2,0,4,3,4,1,5,5,3,2,5,2,0,0,1,4,2,3,1,1,3,0,2,4,3,4,4,4,0,4,3,4,0,5,5,3,5,2,3,5,4,1,0,3,2,3,2,0,5,1,0,5,2
754,5,4,2,0,2,1,0,1,1,1,5,4,0,3,3,1,2,2,4,4,5,4,4,2,1,2,4,0,3,5,1,4,5,4,1,0,2,1,1,2,0,5,2,2,2,5,0,5,4,4,3,0,0,5,0,4,2,0,0,0,1,0,3,4
755,4,4,5,0,0,1,0,0,0,2,1,5,3,4,0,2,1,2,1,2,2,4,0,3,4,2,3,4,1,1,2,5,2,5,4,3,0,0,5,4,5,2,3,5,5,5,4,3,3,3,4,5,1,3,5,2,4,1,1,4,4,4,1,4
756,2,2,2,1,2,4,1,4,0,3,5,4,3,3,4,1,3,4,2,2,2,5,0,5,3,3,3,5,3,5,4,2,5,2,0,4,5,5,0,1,3,5,3,5,0,2,5,1,4,4,2,4,2,4,1,5,3,2,3,0,3,0,1,2
757,3,4,0,4,1,4,2,0,0,2,4,5,2,1,2,0,1,4,2,4,0,0,0,4,0,5,1,4,4,1,1,4,3,5,3,5,5,3,5,2,0,4,1,5,0,4,2,4,0,0,4,0,5,3,1,1,3,1,2,3,0,5,4,1
758,3,5,5,4,3,0,1,2,3,5,3,0,0,2,3,5,1,5,5,1,4,1,3,2,0,3,2,2,2,0,2,0,0,2,1,4,4,5,4,4,1,2,4,3,1,2,0,0,2,2,2,2,5,1,1,1,4,4,2,1,0,0,0,1
759,1,0,5,5,5,1,0,4,5,3,5,5,0,5,5,2,4,0,5,3,1,4,1,4,3,0,1,4,0,4,4,0,2,4,0,4,3,5,4,5,1,1,5,1,2,1,3,4,1,3,2,2,3,3,2,1,2,1,0,3,4,0,3,5
760,2,1,1,4,3,4,3,2,1,4,5,0,1,2,4,3,2,2,3,4,5,4,5,1,5,0,0,5,5,3,5,4,1,4,1,4,4,5,5,2,5,4,2,0,0,5,1,1,4,0,4,4,0,0,5,4,0,0,1,5,3,2,1,0
761,2,0,4,5,2,0,0,2,5,3,4,5,4,4,5,4,0,4,4,1,1,5,4,1,5,0,1,2,3,5,2,5,4,0,1,0,4,5,4,3,3,5,0,1,0,5,5,1,0,5,4,3,2,4,5,2,2,4,3,2,1,2,1,3
762,4,3,1,3,2,2,0,4,0,5,5,5,3,3,3,2,5,4,1,2,0,2,1,2,0,1,3,3,5,5,3,4,3,4,2,1,2,4,4,0,3,1,3,0,4,1,3,0,3,1,0,1,3,3,3,1,2,4,3,3,5,1,3,4
763,0,1,2,3,2,2,3,5,4,3,3,0,5,4,2,4,4,5,2,0,1,4,5,5,4,0,2,4,1,0,2,3,3,2,3,1,4,0,0,1,2,5,2,1,5,5,1,3,4,2,5,2,0,2,5,0,2,1,0,1,5,0,2,3
764,4,3,2,2,4,0,1,1,3,4,5,4,4,3,0,3,4,3,3,1,4,1,2,0,2,4,4,1,0,0,2,2,4,0,0,1,1,5,3,2,5,0,2,4,1,2,2,0,0,0,4,4,5,1,3,3,1,4,2,1,5,0,5,5
765,3,4,4,2,4,3,4,0,2,2,3,4,3,3,5,2,3,5,3,1,0,3,5,3,0,2,5,5,2,4,2,0,2,0,4,1,1,3,2,0,2,4,3,2,2,3,3,0,3,5,0,0,3,0,0,0,3,0,2,0,3,5,5,5
766,3,2,3,0,1,1,1,1,1,3,0,2,5,4,1,1,3,5,0,2,0,3,3,1,2,0,4,5,5,4,5,3,1,4,2,4,0,1,3,2,5,4,5,4,1,1,5,0,5,0,2,3,3,0,1,2,5,3,0,0,2,5,2,5
767,5,2,1,4,1,3,2,3,3,0,2,2,0,5,5,0,2,4,0,3,1,0,5,2,4,1,0,2,2,0,0,2,5,2,5,5,2,0,4,0,4,1,4,0,0,0,0,0,3,5,3,2,2,4,0,1,2,5,4,0,0,5,1,5
768,1,5,0,5,5,3,4,4,3,0,3,1,1,3,1,0,0,0,5,5,4,0,5,1,2,1,0,0,4,2,0,5,5,3,5,5,2,4,0,4,1,5,3,5,4,0,2,1,2,0,2,3,4,3,1,0,0,3,0,4,1,4,0,4
769,1,5,4,0,5,5,1,5,5,1,4,1,4,1,1,5,2,0,2,4,3,4,0,2,1,3,4,5,5,4,5,5,5,4,2,5,4,1,4,3,0,2,5,1,5,0,2,3,1,4,5,5,1,1,4,1,0,1,2,1,1,4,5,4
770,5,4,4,4,4,1,1,0,0,0,4,4,1,3,5,3,4,5,5,0,5,2,0,0,0,4,0,5,4,2,0,3,1,2,5,4,4,5,1,3,2,0,4,5,5,0,5,1,5,1,3,4,5,3,4,1,3,1,1,0,2,1,2,5
771,3,5,0,4,2,4,4,3,5,3,0,5,2,0,2,3,0,5,2,0,0,3,1,3,4,0,1,2,4,3,4,2,0,3,3,2,4,2,1,1,4,0,4,3,4,0,3,1,2,2,1,0,2,5,0,5,3,2,0,1,0,5,2,2
772,0,2,2,3,2,3,2,5,0,1,0,5,5,5,2,0,0,5,4,1,2,3,3,0,4,0,4,2,5,5,5,4,3,1,5,0,2,0,4,5,1,5,5,1,2,4,5,0,5,1,3,0,0,2,0,1,0,0,1,3,5,3,3,3
773,1,3,3,2,1,4,0,2,2,0,2,0,4,5,5,5,2,3,3,4,0,2,3,2,5,1,1,4,0,0,0,0,5,0,3,5,1,0,5,3,5,3,1,2,1,3,0,5,5,1,3,5,3,2,1,0,2,3,5,1,5,2,4,1
774,2,5,1,3,5,1,5,2,5,5,1,0,5,0,4,3,1,3,5,1,2,3,2,3,1,0,5,5,1,5,5,1,5,3,4,5,3,0,3,3,5,5,2,0,0,5,4,5,3,5,1,5,3,5,4,0,3,1,0,1,1,4,2,0
775,0,5,4,0,2,5,2,5,0,5,5,2,5,0,3,1,0,5,0,4,0,0,4,3,5,4,0,3,2,5,4,5,1,4,4,3,0,3,4,3,3,4,4,5,0,2,3,5,0,2,4,5,2,3,5,5,1,2,4,3,2,0,4,5
776,0,5,3,2,0,1,4,5,5,1,0,3,1,3,1,2,2,5,5,5,2,4,5,4,0,3,3,0,5,0,3,5,0,1,2,3,0,4,0,4,4,4,2,2,0,2,3,5,3,4,4,2,4,5,3,3,5,2,5,0,0,1,2,0
777,1,4,0,4,1,3,3,2,1,5,0,3,0,4,4,1,1,3,3,4,0,3,1,5,5,2,0,2,1,3,5,0,0,4,3,2,2,4,1,5,0,2,1,0,4,5,2,4,3,3,3,5,0,0,4,0,3,2,3,3,4,4,2,2
778,5,4,1,5,4,1,5,1,4,4,2,5,3,5,4,2,0,0,1,4,1,0,4,4,1,0,1,5,1,3,0,3,2,4,3,4,0,0,2,3,1,3,3,1,0,2,2,5,0,0,1,1,0,2,0,3,0,0,2,4,0,0,3,0
779,0,3,3,0,2,4,4,5,1,0,1,5,2,4,4,3,3,3,0,5,1,5,0,0,1,3,4,5,5,2,3,3,4,3,4,1,4,0,2,5,5,4,4,1,3,5,0,5,5,5,5,2,2,3,5,1,0,1,5,5,3,5,4,5
780,3,2,5,2,5,2,5,4,0,0,3,2,2,2,2,4,4,4,0,1,4,4,2,2,0,1,0,0,3,3,0,1,0,2,3,4,5,3,0,1,0,3,2,0,5,4,4,1,0,3,4,3,2,3,0,0,0,4,1,4,1,2,3,5
781,3,4,2,3,3,0,4,0,3,2,3,0,3,5,0,1,3,4,2,4,4,1,4,0,4,3,1,0,4,1,5,2,2,5,0,5,4,1,1,1,5,4,2,4,4,0,5,2,5,1,1,5,0,3,2,1,5,1,4,0,4,2,5,0
782,3,2,3,5,3,3,3,1,2,0,4,1,5,2,4,0,2,5,3,2,2,1,4,2,5,2,0,0,4,4,1,0,5,4,5,0,0,2,1,2,2,5,3,2,4,0,0,2,4,0,0,2,4,5,4,5,0,0,3,1,1,2,1,0
783,5,2,5,5,1,3,5,3,0,3,3,2,0,4,0,5,1,0,5,2,3,0,0,3,2,4,5,2,1,0,2,5,3,4,5,1,4,5,4,4,5,0,2,5,4,4,1,0,0,3,4,5,4,2,2,4,0,4,0,2,0,0,5,4
784,2,2,5,1,5,4,2,3,5,0,2,2,5,4,1,2,5,4,2,0,5,3,5,3,1,1,5,5,0,5,0,0,0,0,4,2,4,0,5,3,1,0,0,4,3,4,3,3,2,1,2,4,0,1,0,3,1,2,5,3,4,2,1,4
785,4,5,3,3,1,4,4,0,2,3,5,1,4,0,2,1,1,3,3,2,4,5,4,3,2,5,5,5,4,0,1,0,4,5,5,3,0,2,1,3,1,1,5,5,0,0,4,1,4,5,5,0,5,0,3,2,0,4,1,2,3,0,4,3
786,1,0,5,5,5,1,0,0,4,2,0,1,2,5,0,4,4,2,4,5,3,3,1,3,5,1,1,2,1,1,3,1,3,2,3,4,5,1,1,3,5,4,1,4,3,5,2,1,5,5,4,0,2,1,3,5,5,2,2,2,0,3,1,4
787,3,0,3,2,4,5,4,5,4,1,5,4,1,4,3,2,5,3,0,0,4,3,1,4,4,2,0,3,0,3,1,4,4,5,3,2,1,2,5,3,1,2,3,4,2,2,2,0,0,3,1,0,0,0,2,2,3,5,5,2,1,5,0,0
788,0,0,5,2,5,0,0,5,4,5,1,5,2,2,4,1,0,2,3,0,1,3,0,1,5,1,1,1,2,2,2,3,2,3,5,3,5,2,2,4,1,0,4,2,1,4,1,0,5,5,5,4,5,2,2,1,1,1,1,4,4,4,3,4
789,5,3,3,5,2,5,3,3,2,1,3,0,4,2,2,5,1,3,5,5,1,4,0,4,1,4,5,0,1,1,2,0,2,4,5,1,4,3,2,3,1,3,0,0,4,3,2,0,0,3,2,0,0,2,1,2,2,5,2,1,4,0,0,0
790,2,4,4,1,1,5,2,0,5,5,4,3,1,4,4,1,2,1,3,5,3,2,1,3,0,0,2,5,5,0,4,1,5,3,5,4,0,4,1,1,0,5,0,2,5,4,3,1,3,4,5,1,1,4,0,2,5,2,4,4,3,1,4,5
791,3,2,3,1,2,4,1,2,4,1,4,2,3,3,2,0,5,5,1,2,0,1,4,1,5,5,1,2,4,3,5,0,2,2,2,0,5,3,5,2,1,2,3,4,4,3,1,0,3,4,5,2,1,1,4,5,2,3,3,2,2,3,1,1
792,3,5,3,1,4,1,1,1,5,5,0,3,3,1,0,0,1,4,1,4,5,3,1,4,5,0,0,5,5,0,0,5,3,1,1,3,1,3,3,0,2,2,2,1,4,3,4,4,0,0,1,0,2,0,3,0,4,4,5,4,5,5,0,5
793,4,1,2,5,2,5,1,5,0,5,1,2,5,1,5,5,2,3,1,3,3,3,3,4,1,4,0,4,2,0,1,2,2,3,2,4,0,4,5,1,0,3,0,5,1,4,4,2,0,4,3,1,5,4,2,0,5,1,2,4,0,1,2,4
794,4,1,1,1,4,3,3,2,1,4,0,2,2,0,2,5,5,1,1,0,3,5,0,3,3,2,1,1,2,5,0,1,3,3,3,3,0,3,2,2,0,2,0,5,2,4,2,0,2,2,2,0,0,1,1,4,0,4,2,2,2,2,2,0
795,2,1,2,2,1,3,0,4,0,3,2,5,5,3,4,4,0,3,2,4,1,1,1,2,0,4,1,3,2,0,1,0,1,3,0,1,2,1,4,1,4,0,3,1,2,1,2,1,5,3,3,4,4,4,1,3,1,0,1,0,3,0,4,2
796,2,0,3,1,0,0,4,5,4,0,3,5,1,1,5,2,1,1,3,3,1,1,4,1,1,1,1,4,1,5,3,3,3,1,4,2,1,2,1,0,0,0,0,2,1,1,0,3,2,0,3,3,0,0,1,2,0,3,5,4,1,0,1,4
797,4,3,3,2,4,1,4,3,5,4,4,0,2,0,4,4,5,4,4,0,2,2,4,2,5,2,0,1,4,4,5,0,0,3,3,5,1,4,1,3,1,0,1,2,2,2,1,4,1,0,5,4,2,2,5,2,3,0,4,5,1,5,1,1
798,1,1,2,3,5,4,1,0,1,5,0,0,5,5,4,4,1,3,4,1,1,1,4,2,1,3,3,4,0,2,0,5,2,1,0,0,3,2,3,2,1,1,2,0,2,2,2,4,1,0,0,0,0,1,2,0,2,2,3,3,3,1,1,4
799,4,1,4,4,5,2,1,4,3,3,4,1,3,2,0,4,0,1,0,1,5,3,5,1,1,4,0,4,2,2,3,2,1,3,1,0,0,0,0,4,2,0,3,3,5,3,5,0,4,3,1,4,3,0,5,5,5,5,3,5,3,2,3,0
800,2,4,4,0,4,4,0,4,4,2,2,4,4,0,4,2,3,3,4,2,1,0,2,5,2,3,1,4,3,2,3,5,4,3,4,5,3,3,3,2,2,2,3,4,4,2,2,2,1,1,5,3,1,4,5,3,5,0,2,4,2,5,2,0
801,2,5,1,0,4,1,0,1,2,5,0,2,1,4,3,3,2,4,5,4,5,5,4,0,3,3,0,1,5,2,3,4,1,4,0,0,1,4,2,0,4,1,3,5,5,3,2,4,2,2,4,4,1,0,1,5,2,2,0,4,3,0,1,0
802,5,3,5,5,2,1,1,4,4,3,3,0,3,0,3,4,0,0,4,4,0,1,0,3,1,5,2,1,0,4,0,2,5,0,0,3,1,5,3,5,4,0,5,5,5,1,4,4,4,3,3,3,5,5,4,1,5,1,2,5,5,3,3,4
803,5,1,2,4,4,3,0,5,3,4,2,4,0,4,0,2,4,1,0,3,3,4,1,2,4,5,2,2,0,0,4,5,1,0,5,3,3,3,3,1,5,0,1,3,4,4,4,2,1,0,0,1,0,0,4,5,2,1,1,0,4,5,3,0
804,5,4,2,4,3,0,3,2,4,4,5,1,2,4,1,5,5,5,1,5,4,1,3,3,0,5,2,1,3,5,2,4,2,0,4,4,5,4,0,5,4,3,2,0,3,1,4,2,0,3,3,0,5,5,3,5,4,4,0,3,5,2,2,3
805,1,1,3,0,2,1,2,0,4,4,5,0,4,0,3,3,3,4,0,5,3,4,0,1,5,1,1,3,3,2,3,4,0,1,0,2,0,0,2,4,4,1,5,5,0,1,5,0,0,1,4,2,3,2,1,1,0,5,5,3,0,1,0,1
806,2,4,3,3,2,2,3,1,4,4,4,5,1,3,4,2,3,1,0,5,4,4,5,1,0,5,1,4,0,1,1,0,2,2,2,4,2,2,2,5,5,0,1,1,5,5,2,0,2,3,0,0,0,1,4,0,2,3,5,2,2,1,2,1
807,4,4,1,5,4,2,1,5,1,5,4,1,0,2,5,1,1,5,4,5,3,2,3,5,4,0,4,1,3,2,5,5,2,3,3,3,0,0,4,1,2,1,4,4,0,3,1,0,5,5,4,1,2,3,5,3,3,0,5,4,0,3,0,0
808,2,1,5,5,0,5,2,5,4,1,3,1,1,0,5,1,1,2,0,3,2,1,0,4,5,0,0,1,4,5,1,2,3,2,3,4,1,0,0,2,4,1,4,2,1,3,1,0,1,5,5,0,3,2,4,4,4,0,3,0,0,0,3,0
809,1,3,3,0,5,1,3,0,2,4,2,2,1,2,5,3,4,4,0,5,5,4,2,3,0,3,4,5,3,4,2,1,1,0,4,3,2,5,4,2,2,5,4,5,3,4,1,0,1,5,3,3,5,2,5,3,2,4,1,0,0,4,2,1
810,1,4,2,4,5,1,2,3,0,3,1,2,3,2,3,1,0,2,2,4,1,5,5,4,2,1,1,2,2,0,2,0,4,0,1,1,4,0,4,4,1,3,4,0,0,1,5,1,1,3,0,2,1,2,2,0,0,4,5,5,1,4,3,1
811,4,3,2,3,2,5,4,3,5,4,1,3,0,1,5,3,2,5,1,2,1,0,0,5,1,5,4,3,2,2,0,2,4,1,3,5,1,5,0,5,1,0,3,5,4,0,0,3,0,1,0,1,2,0,5,3,3,5,2,3,2,1,2,0
812,5,4,3,0,5,4,1,0,5,1,5,0,1,1,1,0,1,1,0,2,5,1,5,1,4,5,2,2,3,0,1,4,5,3,4,0,2,4,0,5,0,3,4,1,1,5,5,3,0,0,3,5,2,5,0,1,5,0,1,3,2,2,0,0
813,0,1,5,2,4,4,1,4,1,1,2,4,2,1,0,3,1,5,5,3,5,2,2,3,5,2,2,3,5,4,4,3,2,5,0,2,3,0,1,5,2,1,3,4,2,4,0,1,3,0,0,5,1,4,5,3,4,5,4,0,3,2,0,5
814,5,2,5,4,0,1,1,2,0,4,0,3,4,4,2,1,3,1,2,3,3,4,2,5,5,3,1,2,3,0,4,1,5,2,4,4,2,0,2,3,1,2,1,2,1,3,4,3,3,4,1,2,0,4,5,0,3,3,5,2,5,3,3,4
815,5,1,3,3,0,1,1,5,3,1,1,5,2,4,3,2,5,1,2,5,1,1,3,5,3,5,0,3,2,4,3,4,0,1,5,5,4,5,5,1,3,0,3,1,4,1,4,1,2,3,3,0,5,4,5,5,2,5,2,5,2,3,4,5
816,2,2,1,0,2,3,0,2,1,4,4,0,2,3,3,0,0,2,2,0,0,4,2,1,2,4,4,1,1,5,5,1,1,3,0,3,4,0,3,1,4,2,3,1,2,5,3,0,0,5,3,0,1,3,1,2,2,5,0,1,0,5,0,0
817,1,0,1,3,2,0,2,0,4,0,2,4,0,4,2,0,1,2,0,2,2,1,2,0,0,1,1,0,0,2,4,0,4,0,5,0,1,5,0,2,1,1,4,4,5,3,3,1,5,1,0,5,1,5,1,5,1,5,1,4,3,4,2,2
818,0,5,1,4,1,5,4,5,5,5,1,5,0,0,3,4,4,0,4,5,3,2,1,0,1,5,1,1,0,2,1,1,1,4,3,1,0,1,0,1,0,5,4,2,4,2,0,0,0,4,4,0,4,0,3,3,2,1,1,2,2,0,2,1
819,1,0,4,2,2,5,2,1,1,2,3,0,3,0,1,1,0,5,4,2,3,2,4,3,1,1,0,4,2,1,0,1,5,3,0,1,5,4,1,1,3,2,2,4,0,4,4,5,4,3,3,4,2,3,2,0,1,3,5,3,0,2,4,5
820,2,2,3,5,3,1,1,0,5,2,0,2,4,2,5,5,0,4,1,4,3,2,1,3,5,0,1,4,5,2,1,4,5,5,0,2,1,0,4,0,0,1,5,0,0,2,5,1,4,5,0,2,3,1,1,3,0,4,2,4,3,4,3,1
821,5,0,0,5,5,1,0,3,5,5,5,2,5,1,5,4,5,3,0,2,4,5,4,3,0,5,0,3,5,1,3,1,4,0,0,2,5,3,4,4,2,5,4,4,1,3,2,1,0,2,0,1,3,1,0,4,4,2,5,0,3,0,0,1
822,2,3,0,0,5,3,2,4,0,3,5,0,4,4,1,0,4,0,3,1,1,5,3,3,0,2,5,2,1,3,0,2,4,3,2,3,2,5,5,4,4,4,2,2,5,4,2,2,1,2,1,1,5,5,3,1,1,3,0,3,1,2,4,5
823,1,3,2,0,5,0,3,3,4,2,1,3,5,0,4,5,0,0,1,0,2,1,1,2,2,4,1,4,3,1,5,0,5,0,1,1,5,5,1,5,4,3,5,3,3,3,1,3,5,0,3,0,0,2,5,0,5,3,3,2,0,3,2,1
824,4,3,4,5,0,0,2,4,0,4,4,5,0,2,1,3,3,1,3,0,2,5,1,1,3,0,0,1,2,4,4,3,4,0,3,4,0,1,5,0,1,3,0,0,0,1,0,4,5,0,0,1,5,2,0,0,4,2,4,5,2,2,1,0
825,0,5,0,0,1,3,4,5,2,5,5,1,4,1,4,3,4,1,2,5,4,2,5,5,1,2,1,4,0,0,0,3,5,5,2,0,4,4,4,0,1,0,1,2,1,4,3,3,2,1,3,4,5,3,1,3,0,5,4,4,5,4,3,5
826,4,5,1,1,1,5,1,5,3,2,0,4,3,1,4,5,0,2,0,1,4,3,5,3,4,2,0,5,4,4,5,2,4,4,3,3,3,1,3,4,2,4,3,0,1,2,0,2,4,2,1,1,2,4,1,4,4,2,2,5,3,0,2,1
827,3,2,4,0,5,5,4,2,1,0,3,0,1,0,5,3,3,1,2,3,4,4,2,2,2,5,5,4,5,4,3,4,1,5,3,4,2,3,3,2,1,5,1,4,3,4,2,3,5,5,0,0,0,3,0,3,4,3,0,1,5,2,0,5
828,1,1,1,5,3,0,1,5,5,1,1,2,3,5,1,0,3,0,4,4,1,0,1,1,4,0,4,1,1,4,2,5,2,4,3,0,5,1,3,1,0,5,2,0,5,4,4,3,1,5,2,0,1,4,1,4,4,0,2,2,2,1,5,4
829,1,1,3,4,0,4,1,4,4,1,2,3,1,5,3,0,4,5,4,5,2,2,5,2,1,2,0,0,1,2,5,2,4,3,3,0,1,2,5,1,1,5,5,5,2,0,5,3,5,1,0,5,5,3,1,2,3,3,5,2,1,5,5,3
830,0,3,0,3,4,1,4,3,2,4,0,5,5,3,4,2,5,0,4,2,4,0,3,3,5,4,1,3,5,2,0,2,4,5,1,1,2,5,5,5,5,0,4,5,2,4,1,4,1,5,1,5,1,2,0,3,4,0,0,2,2,5,5,5
831,0,3,5,2,4,3,2,0,5,1,2,2,1,3,2,4,1,0,2,4,0,0,5,4,3,1,1,3,0,4,5,1,2,2,2,1,1,2,4,0,1,4,3,3,0,4,4,4,4,0,1,4,3,2,3,1,0,4,5,4,1,2,1,3
832,3,1,1,0,3,0,2,1,1,1,2,2,2,4,3,3,3,1,2,4,2,2,3,5,5,1,0,1,1,3,0,5,5,1,4,2,2,0,1,3,0,0,5,5,2,2,3,5,2,5,2,0,4,4,5,0,3,0,5,0,4,3,4,3
833,1,2,3,4,2,5,2,4,3,5,4,4,4,5,5,4,1,2,0,5,0,5,0,1,3,0,0,0,5,0,3,3,2,0,1,0,4,2,1,3,5,1,3,0,4,5,2,4,0,4,0,4,2,1,4,1,4,1,4,0,3,1,2,4
834,1,2,5,1,5,0,3,1,2,1,0,3,4,3,0,0,4,2,2,1,3,4,5,5,4,5,5,3,4,3,2,3,2,4,2,1,2,1,1,4,2,4,2,1,4,4,3,3,4,0,3,0,5,1,1,2,3,3,2,0,0,5,3,0
835,1,4,5,3,2,4,3,2,3,1,0,4,5,5,4,2,3,2,0,4,2,1,1,1,4,5,3,5,0,5,3,0,1,3,1,0,2,5,0,1,3,0,3,4,2,0,1,4,1,1,2,5,5,4,4,4,3,4,1,0,0,4,0,3
836,5,3,1,0,5,1,4,3,0,3,1,0,2,5,3,5,3,3,5,2,3,1,1,4,5,0,1,1,2,5,4,5,5,0,1,2,5,4,0,2,0,0,4,5,2,5,1,1,3,3,5,1,5,2,5,0,1,3,0,2,1,0,5,1
837,0,4,1,3,5,5,5,0,4,3,2,4,1,2,2,2,0,3,2,2,5,4,5,1,4,5,4,1,0,0,4,3,3,0,1,3,5,0,3,1,2,4,5,4,2,2,3,0,3,2,1,4,3,5,5,0,3,2,3,3,3,3,2,3
838,1,3,4,5,5,3,3,4,5,3,0,2,3,5,5,4,3,0,2,3,4,5,3,3,2,3,1,2,2,3,4,1,4,1,0,1,5,0,0,2,4,4,4,0,1,1,2,2,3,0,0,1,5,0,5,5,5,0,4,3,3,3,3,4
839,5,1,0,5,5,4,4,2,0,5,4,4,4,1,5,0,4,2,1,4,3,2,1,2,2,0,1,1,0,0,2,2,5,2,1,2,2,4,4,4,1,2,1,2,3,0,4,0,1,4,1,5,2,5,1,2,4,4,2,0,4,5,2,2
840,5,0,2,0,1,1,3,4,5,2,4,1,5,2,0,4,4,1,4,0,1,5,4,5,0,3,5,0,5,1,3,0,1,0,1,2,3,0,4,1,0,1,3,1,4,1,2,3,2,2,3,3,2,4,0,1,2,1,1,1,0,0,2,0
841,4,2,3,3,5,2,5,5,4,3,2,0,1,3,5,2,1,5,1,0,3,4,1,3,4,3,3,0,3,2,4,4,1,2,0,5,4,4,2,2,3,5,2,2,1,2,2,4,5,2,3,5,0,5,0,0,1,5,1,4,0,4,1,1
842,4,4,0,5,5,2,0,3,1,1,2,1,4,5,4,4,4,4,3,1,3,1,4,2,1,1,5,1,3,2,3,0,0,2,1,1,4,4,5,4,0,1,3,0,2,5,3,5,0,3,1,2,0,0,1,5,5,2,4,5,3,2,4,0
843,3,3,5,3,3,1,1,3,5,5,5,5,1,5,1,0,4,4,5,0,0,2,2,3,2,0,4,2,3,1,1,4,1,1,3,5,4,1,1,2,0,2,4,1,0,2,0,0,1,0,5,2,4,2,2,3,1,1,3,2,3,1,2,1
844,3,3,2,1,5,3,1,4,2,4,0,2,5,1,3,3,0,2,3,4,2,3,5,3,1,1,3,4,2,1,2,5,1,2,1,4,3,5,1,2,5,3,2,3,3,0,0,3,0,4,3,2,4,2,1,0,1,0,1,0,0,5,5,4
845,3,2,0,2,1,3,2,0,5,0,3,5,1,3,1,1,2,3,5,5,2,3,3,0,3,1,2,3,3,2,4,4,0,1,5,2,5,2,2,4,3,3,0,0,4,1,3,5,1,0,0,3,0,4,4,2,3,3,4,1,5,2,2,1
846,5,1,3,0,4,3,3,5,2,2,4,1,0,4,2,2,0,2,5,3,5,2,0,4,0,2,4,3,4,2,5,3,1,4,0,4,1,5,3,1,1,1,0,1,5,1,5,1,5,2,4,5,5,2,5,2,4,2,5,4,4,2,5,4
847,3,1,5,5,5,1,5,4,3,5,2,4,4,5,0,3,4,1,1,5,0,1,5,1,3,4,0,5,0,5,5,0,1,2,4,5,0,5,3,5,3,2,4,5,3,1,3,3,5,5,1,2,1,1,5,2,5,2,0,3,2,5,2,2
848,5,5,0,2,2,4,2,3,2,1,0,5,0,0,2,1,2,4,1,5,3,3,4,0,1,5,1,5,3,5,2,3,1,0,1,1,4,3,2,3,1,0,5,1,1,0,1,2,5,3,1,4,3,0,3,2,0,5,4,0,4,1,2,1
849,4,3,1,1,2,4,5,4,5,5,4,4,2,1,3,4,3,2,5,2,4,0,3,1,3,1,2,3,0,2,2,4,5,4,5,3,3,1,4,5,5,3,1,0,0,3,4,3,4,5,1,4,4,4,5,5,5,3,4,4,5,0,4,1
